id_genero;genero;filme_id
846;Comédia,Drama;1675
847;Drama,Música;1677
848;Suspense,Terror,Ficção Científica,;1678
849;Ficção Científica,;1680
850;Terror,;1683
851;Aventura,Mistério,Ficção Científica,;1685
852;Ação,Ficção Científica;1687
853;Ação,Ficção Científica;1688
854;Drama,História;1689
855;Terror,;1690
856;Terror,;1691
857;Comédia,Terror,Ficção Científica,;1694
858;Drama,Terror,Crime,;1696
859;Drama,Suspense;1700
860;Ação,Crime,Suspense,;1701
861;Ação,Ficção Científica;1705
862;Suspense,;1710
863;Ação,Drama,Faroeste,Romance;1712
864;Drama,Romance;1713
865;Drama,Ficção Científica;1714
866;Drama,;1715
867;Drama,Romance,Guerra,;1716
868;Drama,Suspense;1717
869;Drama,História,Romance,;1722
870;Ação,Aventura,Ficção Científica,;1724
871;Crime,Drama,Romance,;1725
872;Ação,Aventura,Ficção Científica,;1726
873;Ação,Aventura,Comédia,Romance;1727
874;Ação,Aventura,Fantasia,;1729
875;Drama,Mistério,Suspense,;1730
876;Aventura,Ação,Fantasia,;1734
877;Ação,Aventura,Fantasia,;1735
878;Ação,Ficção Científica,Suspense,;1738
879;Drama,História,Suspense,;1770
880;Ação,Aventura,Ficção Científica,;1771
881;Comédia,;1775
882;Documentário,;1776
883;Documentário,;1777
884;Documentário,História,Comédia,;1779
885;Documentário,;1781
886;Drama,Guerra;1786
887;Drama,Romance;1788
888;Drama,Romance;1791
889;Comédia,;1792
890;Crime,Drama;1807
891;Drama,Música;1808
892;Comédia,Drama,Romance,;1809
893;História,Faroeste;1810
894;Drama,Mistério,Suspense,Fantasia;1813
895;Drama,Suspense;1817
896;Drama,Suspense,Crime,;1818
897;Comédia,Romance;1819
898;Comédia,Romance;1824
899;Ação,Drama;1825
900;Crime,Drama,Suspense,;1830
901;Aventura,Comédia,Fantasia,;1832
902;Drama,Romance;1833
903;Romance,Drama,Mistério,;1844
904;Comédia,Romance;1845
905;Suspense,Crime,Drama,Mistério;1847
906;Comédia,Drama,História,;1850
907;Drama,História,Suspense,;1852
908;Ação,Aventura,Animação,Ficção Científica;1857
909;Comédia,Romance;1859
910;Ação,Aventura,Fantasia,;1865
911;Aventura,Comédia,Crime,Fantasia;1870
912;Aventura,Comédia,Crime,Fantasia;1871
913;Ação,Aventura,Terror,Suspense;1872
914;Aventura,Comédia,Crime,Fantasia;1875
915;Aventura,Drama,Comédia,;1878
916;Comédia,Drama,Romance,;1879
917;Ação,Suspense,Guerra,;1880
918;Drama,História;1883
919;Aventura,Fantasia,Ficção Científica,Família;1884
920;Ação,Drama;1885
921;Drama,História;1887
922;Ação,Aventura,Ficção Científica,;1891
923;Ação,Aventura,Ficção Científica,;1892
924;Ação,Aventura,Ficção Científica,;1893
925;Ação,Aventura,Ficção Científica,;1894
926;Ação,Aventura,Ficção Científica,;1895
927;Crime,Drama,Suspense,;1900
928;Comédia,Drama,Romance,;1901
929;Drama,Suspense;1902
930;Drama,Fantasia,Ficção Científica,Suspense;1903
931;História,Romance;1904
932;Aventura,Drama,Suspense,Romance;1907
933;Drama,História;1908
934;Romance,Drama,Comédia,;1909
935;Ação,Aventura,História,;1911
936;Drama,;1913
937;Drama,Romance;1921
938;Drama,Mistério;1923
939;Ação,Aventura,Ficção Científica,;1924
940;Ação,Ficção Científica;1927
941;Ação,Aventura,Fantasia,;1930
942;Drama,Música;1931
943;Drama,Terror,Mistério,Suspense;1933
944;Comédia,História,Romance,;1934
945;Aventura,Faroeste;1936
946;Drama,Mistério;1939
947;História,Guerra;1941
948;Drama,;1944
949;Drama,Suspense;1945
950;Ação,Terror,Ficção Científica,Suspense;1946
951;Drama,;1947
952;Ação,Crime,Suspense,;1948
953;Crime,Drama,Mistério,Suspense;1949
954;Drama,Romance;1950
955;Drama,;1951
956;Ficção Científica,Suspense;1954
957;Drama,História;1955
958;Drama,Suspense;1957
959;Comédia,Crime,Música,Mistério;1958
960;Comédia,Fantasia,Terror,;1961
961;Crime,Suspense,Drama,;1965
962;Guerra,História,Ação,Aventura;1966
963;Comédia,Drama,Romance,;1968
964;Ação,Comédia,Crime,Faroeste;1969
965;Terror,Mistério,Suspense,;1970
966;Terror,Suspense;1975
967;Mistério,Terror,Suspense,;1977
968;Ação,Aventura,Fantasia,Suspense;1979
969;Drama,Mistério,Suspense,;1985
970;Drama,Romance;1989
971;Crime,Drama,Mistério,;1990
972;Ação,Suspense;1991
973;Ação,Terror,Suspense,;1992
974;Aventura,Fantasia,Ação,Suspense;1995
975;Ação,Aventura,Fantasia,Suspense;1996
976;Aventura,Drama,Família,;1997
977;Drama,Suspense;1999
978;Aventura,Drama,História,;2000
979;Crime,Drama,Suspense,;2001
980;Música,Comédia;2005
981;Ação,Drama,Fantasia,Suspense;2008
982;Drama,;2009
983;Animação,Drama;2011
984;Drama,;2013
985;Drama,;2014
986;Ação,Crime,Drama,Mistério;2017
987;Comédia,Romance;2018
988;Ação,Aventura,Crime,Drama;2019
989;Comédia,Romance;2020
990;Comédia,Romance;2022
991;Faroeste,Aventura,Ação,;2023
992;Ação,Drama,História,Guerra;2024
993;Mistério,Drama,Suspense,Crime;2026
994;Comédia,Drama,Romance,;2028
995;Ação,Crime,Drama,Suspense;2034
996;Comédia,Drama,Romance,;2039
997;Ação,Crime,Mistério,Suspense;2043
998;Drama,Mistério,Romance,;2044
999;Terror,Drama,Suspense,Mistério;2046
1000;Ação,Crime,Drama,Suspense;2047
1001;Ação,Ficção Científica;2048
1002;Drama,Música,Família,;2054
1003;Faroeste,;2055
1004;Comédia,Drama;2056
1005;Suspense,;2057
1006;Comédia,Romance;2058
1007;Ação,Aventura,Mistério,Suspense;2059
1008;Ação,Crime,Drama,Suspense;2061
1009;Animação,Comédia,Fantasia,Família;2062
1010;Comédia,Romance;2064
1011;Ficção Científica,;2067
1012;Comédia,Crime;2069
1013;Comédia,;2074
1014;Romance,Comédia,Crime,Drama;2075
1015;Terror,;2082
1016;Comédia,Crime,Suspense,;2084
1017;Ação,Crime,Suspense,;2085
1018;Crime,Drama,Suspense,;2086
1019;Drama,Ação,Suspense,Mistério;2087
1020;Ação,Crime,Suspense,;2099
1021;Ação,Drama,Suspense,;2100
1022;Drama,Mistério,Ficção Científica,Romance;2103
1023;Comédia,Romance;2105
1024;Comédia,Drama,Fantasia,Romance;2107
1025;Comédia,Drama;2108
1026;Ação,Comédia,Crime,;2109
1027;Drama,Ação,Comédia,;2110
1028;Ação,Crime,Drama,;2112
1029;Aventura,Ação,Animação,Fantasia;2114
1030;Crime,Drama,Suspense,;2116
1031;Drama,História;2117
1032;Crime,Mistério;2118
1033;Ação,Aventura,Drama,Romance;2119
1034;Comédia,Crime,Suspense,;2122
1035;Comédia,;2123
1036;Drama,Suspense,Romance,;2124
1037;Drama,;2133
1038;Aventura,Fantasia,Ficção Científica,Suspense;2134
1039;Ficção Científica,Aventura,Ação,;2135
1040;Ação,Crime,Suspense,;2140
1041;Ação,Crime,Drama,;2142
1042;Comédia,Crime;2144
1043;Crime,Drama,Romance,;2148
1044;Drama,Suspense,Romance,;2149
1045;Ação,Crime,Drama,Suspense;2153
1046;Drama,Suspense;2155
1047;Aventura,Ficção Científica;2157
1048;Drama,Ação,Suspense,;2163
1049;Ação,Aventura,Ficção Científica,;2164
1050;Comédia,;2171
1051;Drama,Suspense;2176
1052;Comédia,Música;2179
1053;Comédia,Drama,Romance,;2193
1054;Comédia,Drama;2196
1055;Ação,Aventura,Crime,Suspense;2207
1056;Comédia,Música,Ficção Científica,;2210
1057;Ação,Drama,Terror,Mistério;2212
1058;Comédia,Drama,Suspense,;2239
1059;Suspense,;2246
1060;Suspense,;2251
1061;Suspense,Crime,Mistério,;2252
1062;Drama,História,Suspense,Guerra;2253
1063;Comédia,Drama,Romance,;2255
1064;Romance,Drama;2259
1065;Documentário,;2260
1066;Drama,Romance;2266
1067;Aventura,Drama,Ficção Científica,Família;2267
1068;Aventura,Fantasia;2268
1069;Fantasia,Ficção Científica;2269
1070;Aventura,Fantasia,Romance,Família;2270
1071;Aventura,Drama,Fantasia,Suspense;2274
1072;Crime,Drama,Mistério,Suspense;2275
1073;Comédia,Ficção Científica,Drama,;2277
1074;Comédia,Drama,Fantasia,Romance;2280
1075;Comédia,Fantasia,Família,;2284
1076;Drama,Romance;2288
1077;Aventura,Drama,História,Romance;2289
1078;Drama,Mistério,Terror,;2291
1079;Comédia,;2292
1080;Romance,Comédia;2293
1081;Comédia,;2294
1082;Comédia,;2295
1083;Animação,Comédia,Família,;2300
1084;Aventura,Fantasia,Família,;2309
1085;Ação,Aventura,Animação,;2310
1086;Aventura,Fantasia,Ação,Drama;2312
1087;Comédia,Drama,Romance,;2313
1088;Ação,Aventura,Drama,Suspense;2320
1089;Comédia,Crime,Romance,;2321
1090;Comédia,Crime,Drama,;2322
1091;Drama,Fantasia;2323
1092;Ação,Comédia;2330
1093;Ação,Comédia;2332
1094;Ação,Comédia;2334
1095;Ação,Comédia;2335
1096;Drama,;2355
1097;Comédia,Drama;2357
1098;Documentário,;2359
1099;Comédia,Crime;2360
1100;Ação,Aventura,Drama,Terror;2362
1101;Drama,Mistério,Suspense,;2370
1102;Aventura,Drama,Família,;2383
1103;Aventura,Comédia,Fantasia,Família;2395
1104;Comédia,Drama,Romance,;2433
1105;Guerra,Drama,Suspense,Ação;2440
1106;Drama,História;2447
1107;Ação,Suspense;2453
1108;Aventura,Fantasia,Família,;2454
1109;Drama,Romance;2457
1110;Comédia,Crime,Drama,Romance;2469
1111;Comédia,Drama,Romance,;2470
1112;Ação,Aventura,Fantasia,Família;2486
1113;Ação,Drama,Suspense,;2487
1114;Aventura,Comédia,Fantasia,Romance;2493
1115;Ação,Drama,Mistério,Suspense;2501
1116;Ação,Drama,Suspense,;2502
1117;Ação,Drama,Mistério,Suspense;2503
1118;Drama,;2517
1119;Drama,;2525
1120;Comédia,;2539
1121;Comédia,Romance;2565
1122;Drama,;2567
1123;Drama,Suspense;2575
1124;Drama,História;2576
1125;Drama,Ficção Científica,Suspense,Romance;2577
1126;Drama,Guerra;2604
1127;Comédia,Ficção Científica,Família,;2605
1128;Comédia,;2609
1129;Comédia,Drama,Romance,;2610
1130;Ação,Comédia,Ficção Científica,;2614
1131;Comédia,Drama,Família,;2616
1132;Comédia,;2617
1133;Comédia,Fantasia,Romance,;2619
1134;Comédia,Romance;2621
1135;Drama,Romance;2623
1136;Ação,Suspense;2636
1137;Drama,Terror,Mistério,;2637
1138;Comédia,Drama;2639
1139;Suspense,Comédia,Drama,;2640
1140;Comédia,Romance;2642
1141;Drama,Mistério,Suspense,;2649
1142;Drama,Suspense;2652
1143;Terror,Mistério,Suspense,;2654
1144;Drama,Terror,Mistério,Suspense;2655
1145;Comédia,Drama,Fantasia,;2657
1146;Aventura,Comédia,Crime,Ficção Científica;2661
1147;Terror,;2662
1148;Comédia,;2665
1149;Mistério,Ficção Científica;2666
1150;Terror,Mistério;2667
1151;Drama,Fantasia,Terror,Mistério;2668
1152;Ação,Drama,História,;2669
1153;Terror,Suspense;2671
1154;Drama,Mistério,Ficção Científica,Suspense;2675
1155;Comédia,Fantasia,Ficção Científica,;2687
1156;Comédia,Romance;2690
1157;Comédia,Fantasia,Família,;2698
1158;Drama,História,Suspense,;2721
1159;Ação,Comédia;2728
1160;Crime,Drama;2742
1161;Drama,Romance;2748
1162;Ação,Crime,Suspense,;2749
1163;Comédia,Drama,Música,;2750
1164;Comédia,Romance;2752
1165;Drama,Comédia;2755
1166;Ação,Aventura,Ficção Científica,Suspense;2756
1167;Comédia,Crime,Drama,;2757
1168;Comédia,Família,Fantasia,;2758
1169;Comédia,Drama;2759
1170;Crime,Drama,Suspense,Romance;2768
1171;Comédia,Drama,Música,Romance;2769
1172;Comédia,Romance;2770
1173;Comédia,Drama;2771
1174;Comédia,Crime,Romance,;2779
1175;Drama,Suspense;2786
1176;Ação,Ficção Científica,Suspense,;2787
1177;Comédia,Drama,Romance,;2788
1178;Ação,Ficção Científica;2789
1179;Comédia,;2798
1180;Comédia,;2800
1181;Comédia,Romance;2830
1182;Mistério,Suspense;2832
1183;Drama,Romance,Guerra,;2841
1184;Drama,Romance;2882
1185;Aventura,Comédia,Família,Fantasia;2897
1186;Comédia,Romance;2898
1187;Aventura,Comédia,Fantasia,Família;2899
1188;Drama,Ficção Científica,Suspense,;2900
1189;Comédia,Fantasia;2907
1190;Crime,Drama,Suspense,;2924
1191;Comédia,;2925
1192;Ação,Aventura,Comédia,Drama;2926
1193;Comédia,Drama,Fantasia,;2928
1194;Comédia,;2959
1195;Drama,Romance;2977
1196;Comédia,Fantasia;2978
1197;Suspense,;2990
1198;Comédia,Crime;3001
1199;Terror,Ficção Científica;3019
1200;Terror,Suspense;3021
1201;Aventura,Terror,Ficção Científica,;3031
1202;Comédia,;3034
1203;Drama,Terror,Ficção Científica,;3035
1204;Drama,Terror,Ficção Científica,Romance;3036
1205;Comédia,Mistério;3049
1206;Comédia,Fantasia,Família,;3050
1207;Comédia,Terror;3053
1208;Drama,História;3059
1209;Comédia,Música,Guerra,;3063
1210;Comédia,Fantasia,Romance,;3064
1211;Comédia,Romance;3078
1212;Terror,Ficção Científica;3079
1213;Comédia,Música,Romance,;3080
1214;Comédia,Drama;3082
1215;Comédia,Drama;3083
1216;Comédia,Drama,Romance,;3085
1217;Música,História;3087
1218;Drama,Faroeste;3088
1219;Ação,Faroeste;3089
1220;Aventura,Drama,Faroeste,;3090
1221;Crime,Mistério,Suspense,;3093
1222;Ação,Comédia,Crime,;3101
1223;Comédia,Drama,Romance,;3109
1224;Drama,Faroeste;3110
1225;Drama,Música,Romance,;3111
1226;Suspense,Crime;3112
1227;Faroeste,;3114
1228;Drama,;3116
1229;Drama,Música,Comédia,;3121
1230;Drama,História,Crime,;3131
1231;Ação,Aventura,Comédia,Suspense;3132
1232;Crime,;3133
1233;Crime,Drama,Romance,Suspense;3134
1234;Animação,Drama,Família,;3170
1235;Comédia,Crime;3172
1236;Drama,Romance,Guerra,;3175
1237;Aventura,Drama,Suspense,;3176
1238;Ação,Suspense;3177
1239;Animação,Comédia;3179
1240;Drama,História;3291
1241;Crime,Drama;3309
1242;Drama,Crime,Mistério,Suspense;3432
1243;Crime,Drama,Suspense,;3472
1244;Ação,Drama,Suspense,Guerra;3482
1245;Crime,Mistério,Suspense,;3489
1246;Animação,Ficção Científica,Suspense,;3509
1247;Suspense,Drama,Terror,;3511
1248;Ação,Suspense;3512
1249;Ação,Aventura,Drama,História;3513
1250;Comédia,Romance;3525
1251;Comédia,Crime,Mistério,;3529
1252;Ação,Drama,Suspense,Guerra;3536
1253;Drama,Música;3537
1254;Drama,;3549
1255;Drama,;3558
1256;Comédia,Romance;3563
1257;Comédia,Drama,Romance,;3573
1258;Crime,Drama,Mistério,;3580
1259;Comédia,Drama;3586
1260;Drama,Mistério,Suspense,;3594
1261;Ação,Suspense;3595
1262;Terror,Mistério,Suspense,;3597
1263;Aventura,Fantasia,Drama,Mistério;3598
1264;Terror,Mistério,Suspense,;3600
1265;Terror,;3602
1266;Comédia,Terror;3603
1267;Ficção Científica,;3604
1268;Drama,Romance;3635
1269;Comédia,Drama,Romance,;3638
1270;Drama,Música;3682
1271;Drama,História,Guerra,;3683
1272;Terror,Drama;3763
1273;Crime,Drama,Mistério,;3766
1274;Suspense,;3767
1275;Drama,História;3777
1276;Drama,;3782
1277;Drama,Romance;3784
1278;Drama,História,Romance,;3870
1279;Drama,;3877
1280;Drama,Música;3902
1281;Romance,Fantasia,Animação,;3933
1282;Ação,Comédia,Terror,Ficção Científica;3980
1283;Comédia,Romance;3981
1284;Ação,Aventura,Comédia,;3989
1285;Fantasia,Comédia;4011
1286;Drama,;4012
1287;Comédia,Drama;4031
1288;Comédia,Drama;4032
1289;Ação,Aventura,Comédia,;4034
1290;Comédia,Drama,Mistério,Suspense;4043
1291;Comédia,Drama;4104
1292;Ação,Suspense,Crime,;4105
1293;Ação,Crime,Suspense,;4108
1294;Crime,Drama;4133
1295;Ação,Suspense,Comédia,Crime;4141
1296;Crime,Drama,Suspense,;4147
1297;Drama,Romance;4148
1298;Drama,Suspense,Crime,História;4169
1299;Suspense,;4170
1300;Drama,Mistério,Suspense,;4174
1301;Drama,Mistério,Suspense,;4176
1302;Mistério,;4192
1303;Crime,Drama,Mistério,Suspense;4193
1304;Comédia,Drama;4203
1305;Comédia,;4226
1306;Crime,Terror,Mistério,;4232
1307;Terror,Mistério;4233
1308;Terror,Mistério;4234
1309;Comédia,Fantasia,Família,;4244
1310;Comédia,;4247
1311;Comédia,;4248
1312;Drama,Romance;4251
1313;Comédia,Drama;4254
1314;Comédia,Drama;4255
1315;Comédia,;4256
1316;Comédia,;4257
1317;Comédia,;4258
1318;Comédia,Drama,Família,;4291
1319;Ação,Aventura,Comédia,Crime;4327
1320;Drama,Romance;4347
1321;Drama,Romance;4348
1322;Ação,Drama,Suspense,;4349
1323;Crime,Drama,Mistério,Suspense;4351
1324;Comédia,Romance;4379
1325;Comédia,Drama,Romance,;4380
1326;Crime,Drama,Suspense,;4413
1327;Crime,Drama,História,Romance;4415
1328;Ação,Drama;4421
1329;Ficção Científica,Suspense;4437
1330;Drama,Romance;4441
1331;Ação,Aventura,Comédia,Fantasia;4442
1332;Drama,História;4464
1333;Ação,Comédia,Crime,Drama;4474
1334;Comédia,Drama,Romance,;4475
1335;Aventura,Drama,Romance,Guerra;4476
1336;Crime,Suspense,Drama,;4477
1337;Drama,Romance;4478
1338;Drama,;4480
1339;Drama,;4481
1340;Terror,;4488
1341;Drama,Fantasia;4495
1342;Drama,;4497
1343;Comédia,Drama,Romance,;4507
1344;Ação,Drama,Faroeste,;4512
1345;Terror,Suspense;4513
1346;Ação,Aventura,Drama,História;4515
1347;Drama,História,Romance,;4517
1348;Drama,História;4518
1349;Drama,Mistério,Suspense,;4520
1350;Comédia,Fantasia,Romance,Família;4523
1351;Aventura,Drama,Comédia,;4538
1352;Comédia,;4543
1353;Crime,Drama,Suspense,;4547
1354;Drama,Suspense;4550
1355;Comédia,Crime;4551
1356;Drama,Terror,Mistério,;4552
1357;Suspense,Drama;4553
1358;Drama,Fantasia,Romance,;4558
1359;Comédia,Drama,Romance,;4564
1360;Drama,Suspense;4566
1361;Drama,Romance;4584
1362;Comédia,Drama,Romance,;4587
1363;Ação,Drama,Romance,Suspense;4588
1364;Comédia,;4593
1365;Ação,Crime,Drama,Mistério;4597
1366;Drama,Comédia,Romance,;4599
1367;Comédia,Crime;4613
1368;Ação,Drama,Suspense,;4614
1369;Ação,Comédia,Crime,;4638
1370;Comédia,Drama,Família,TV Movie;4641
1371;Drama,;4643
1372;Drama,Romance,Fantasia,;4688
1373;Ação,Drama,Suspense,;4689
1374;Drama,Romance;4710
1375;Terror,Ficção Científica,Suspense,;4722
1376;Comédia,Ficção Científica;4723
1377;Comédia,;4727
1378;Comédia,;4728
1379;Comédia,;4729
1380;Crime,Drama,Mistério,;4771
1381;Crime,Drama,Suspense,Comédia;4787
1382;Comédia,Romance;4806
1383;Comédia,Mistério,Romance,Suspense;4808
1384;Crime,Drama;4816
1385;Drama,Suspense,Romance,;4823
1386;Ação,Aventura,Crime,Suspense;4824
1387;Crime,Drama,Suspense,;4836
1388;Ficção Científica,Suspense;4858
1389;Crime,Drama,Mistério,;4886
1390;Ação,Suspense;4909
1391;Comédia,Crime,Drama,Suspense;4912
1392;Comédia,Drama,Ficção Científica,;4917
1393;Ação,Drama,Suspense,;4918
1394;Drama,Fantasia,Mistério,Suspense;4922
1395;Faroeste,;4929
1396;Fantasia,Animação,Aventura,;4935
1397;Comédia,Drama,Romance,;4942
1398;Comédia,Drama;4944
1399;Comédia,Drama,Romance,;4951
1400;Comédia,Romance;4952
1401;Comédia,Drama;4953
1402;Ação,;4954
1403;Drama,Fantasia;4958
1404;Suspense,;4959
1405;Drama,;4960
1406;Fantasia,Terror,Suspense,Ficção Científica;4961
1407;Comédia,Romance,Drama,;4964
1408;Ação,Ficção Científica,Suspense,;4965
1409;Comédia,;4967
1410;Terror,Suspense;4970
1411;Animação,Drama,Mistério,Ficção Científica;4977
1412;Drama,Família,Animação,Aventura;4978
1413;Crime,Drama;4982
1414;Comédia,Crime;4985
1415;Drama,;4995
1416;Crime,;4997
1417;Drama,História;5000
1418;Drama,;5001
1419;Drama,Romance;5038
1420;Comédia,Terror,Suspense,;5072
1421;Drama,Música,Família,;5123
1422;Drama,Suspense;5125
1423;Comédia,Drama;5126
1424;Ação,Aventura,Mistério,Ficção Científica;5137
1425;Comédia,Drama;5143
1426;Drama,;5156
1427;Drama,Mistério;5165
1428;Aventura,Comédia,Drama,Ficção Científica;5172
1429;Ação,Comédia,Crime,;5174
1430;Ação,Comédia,Crime,;5175
1431;Faroeste,;5176
1432;Comédia,;5206
1433;Ação,Aventura,Comédia,Fantasia;5227
1434;Ação,Comédia,Crime,;5236
1435;Aventura,Animação,Fantasia,Família;5255
1436;Drama,Mistério,Suspense,;5279
1437;Ação,Crime,Drama,;5289
1438;Drama,Terror,Guerra,;5336
1439;Ação,Aventura,Drama,Suspense;5353
1440;Ação,Comédia,Drama,;5375
1441;Aventura,Animação,Comédia,Família;5393
1442;Drama,;5458
1443;Drama,;5460
1444;Ação,Aventura,Fantasia,Terror;5470
1445;Ação,Aventura,Drama,Fantasia;5471
1446;Terror,Suspense;5486
1447;Comédia,Drama,Romance,;5488
1448;Ação,Ficção Científica,Guerra,;5491
1449;Aventura,Ação,Suspense,Crime;5503
1450;Comédia,Crime;5506
1451;Crime,Suspense;5511
1452;Comédia,Crime,Suspense,;5516
1453;Drama,;5528
1454;Drama,História,Romance,;5544
